S_ID,Reg,Area,lnAge,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20
Area_BD,Area_B,219370,1.5040773968,-0.009987248,0.1022056276,0.0453666235,0.0521770252,0.0045288535,-0.010751998,-0.003634115,0.0033049984,0.0151635568,0.0030054462,0.0052607995,-0.008642598,-0.001502167,-0.00223278,0.0076157012,-0.004689854,0.0055901254,-0.004713191,0.0018207917,-1.38714e-17,0.0289864038,0.0912441719,0.015439894,-0.011811339,-0.015233145,-0.007107383,0.0121221996,0.0149765272,0.0071822122,-0.006518456,-0.006098265,-0.000722683,0.0041300212,0.001956752,0.0032206108,-0.002829168,-0.00396441,0.0008567459,0.0017288995,2.827147e-17,0.0278753608,-0.022873345,-0.026525942,-0.026881378,0.001179929,0.0040145452,-0.001100564,-0.005795004,-0.009724795,0.0016373219,-0.006013896,-0.002465945,0.0006120671,0.0014875968,-0.005524745,0.0003498967,0.0019772815,-0.004801228,-0.00203412,0.4906500664,-0.065247791,0.0200160483,0.0066401024,0.0264628784,0.0181083959,0.0043437895,-0.003830297,0.0009123483,0.0006911003,0.0022218273,0.0027356531,0.0013287564,-0.00087644,0.0009188839,0.0010084933,-0.001105056,0.0029177574,0.0006946485,-0.001602471
Area_BD,Area_B,232473,2.2512917986,-0.029291702,0.0746243158,0.0022256321,0.0408279064,0.024758156,0.0030145168,-0.007404344,-0.020897985,-0.003036208,-0.009151319,0.0006932003,-0.005072906,0.0060558017,-0.008921437,0.0017437313,-0.004698461,0.0004261962,2.53404e-05,0.0017791924,-7.80516e-18,0.0698412581,0.0822727073,0.0479665649,0.0467480018,0.013474423,-0.017874858,0.000726732,0.0022766062,0.0028834474,0.0075915485,0.0092290476,-0.004069209,0.0004881463,-0.004920222,-0.000700792,0.0027534434,0.0019253681,-0.002349116,0.0019118057,1.351957e-17,0.0273901111,-0.020810672,-0.01617374,-0.029630216,-0.015494854,0.010260466,0.0058074727,0.0065557335,0.0013124131,-0.006886691,0.0032101832,-0.001177255,-0.008058554,0.0045471264,0.0014088878,0.0026538724,0.006079196,-0.000530502,0.0026693035,0.577323342,-0.079062426,0.0452321041,-0.007705288,0.0199118554,0.0164940091,0.0265654859,0.0052638993,-0.012364379,-0.003942716,-0.001718329,-0.011149315,0.000564092,-0.002137222,-0.000497651,0.0075501515,-0.005904825,0.0024385319,0.0037928802,-0.005284303
Area_BD,Area_B,241505,2.2512917986,-0.014460134,0.1168053715,0.0046648452,0.0406765055,0.0295445616,0.0167455816,0.0038435465,-0.018343793,-0.000316357,0.0002651505,0.0077310623,-0.008400323,0.007221849,-0.002880891,-0.001421772,-0.006133492,-0.001467401,-0.00147401,0.0038718161,6.560595e-17,0.0580688006,0.0797588995,0.0222560285,0.0363009226,0.0304703792,-0.015429165,-0.009177038,0.0052593329,0.0186314389,0.0073336552,0.0076466038,0.0005155835,0.00132609,-0.000983594,0.0007778605,-0.003704851,0.0086563846,-0.0013298,0.0009370808,-1.07188e-16,0.0379935975,-0.012747128,-0.012456759,-0.035137156,-0.019643153,0.0040972582,0.0095606656,-0.003835038,0.0034083037,0.0063201306,-0.013134904,-0.002554651,0.0021997278,-0.00746971,0.0021425318,0.0004697517,-0.003426472,0.0079726822,-0.002159135,0.6120638443,-0.078486096,0.0484334218,-0.025431344,0.0091368845,0.0174707043,0.0186565439,0.0039933983,-0.002349016,-0.006336541,-0.00081225,-0.005029828,-0.000543501,0.0057100664,-0.004282233,-0.002113659,0.000660519,0.0002138069,-0.000166609,0.0014124874
Area_BD,Area_B,199295,1.5040773968,0.0229851136,0.0781650484,0.0282543293,0.0701590856,0.0093460003,0.006617327,-0.01753178,0.0020343634,-0.008486162,0.0176738549,5.66209e-05,0.0051273969,-0.002281387,-0.00369718,-0.00087134,0.0004551677,0.0018788265,0.0004340072,0.0020930802,1.234557e-18,0.0131053663,0.1021662486,0.0265127696,0.0042469136,0.0064082343,-0.021749585,0.0082222971,0.0090685353,0.0120536524,0.0057192211,-0.000438108,-0.00500107,-0.003157479,0.0020401509,-0.000977277,0.004991654,0.0008175491,-0.002311521,0.0014485169,-2.40985e-18,0.0848256134,-0.038396543,-0.017791579,-0.030693725,-0.011504706,0.0026785381,0.0091528247,-0.002194921,-0.01195481,-0.004452358,0.0010059039,-0.008498965,-0.000442828,0.0039534859,-0.005689483,0.0016613771,0.0029414587,-0.004220822,0.0003647202,0.5122969414,-0.055820967,0.0333537166,0.0041509046,0.0150564348,0.0198236152,0.0155654167,0.0020263552,-0.003346934,-0.007144013,0.0045912551,4.30622e-05,-0.000998167,-0.002379839,0.0055150314,-0.002038579,-0.003011141,0.0041217155,-0.001488486,-0.001000988
Area_BD,Area_B,216735,1.5040773968,-0.017939253,0.1005362059,0.0467318616,0.0527891001,0.0022707473,-0.000330816,-0.009888859,0.0149289414,0.0076913284,0.0123006308,-0.007758368,0.0008229324,-0.004307715,0.0031089951,-0.000332596,-0.000593869,0.0004987021,0.0004285389,0.0018013494,-1.04178e-16,0.0188736459,0.0696798952,0.0085525567,-0.022763175,-0.01396961,-0.019815445,0.0149859097,0.0023842634,0.007167211,-0.005883037,-0.004850868,-3.999129e-06,0.0019320167,0.002340373,-0.001907918,-0.002691894,-0.004423227,-0.001615678,0.0002643562,2.051275e-16,0.0813521354,-0.036589581,-0.015992709,-0.021071601,0.0027415816,0.0150184329,0.0048355831,-0.013004946,-0.009616973,0.0081140295,-0.002300324,-0.002912159,0.0048691187,0.0026291787,-0.006438171,-0.001260098,0.0031279314,-0.00721218,0.0046359643,0.5078686008,-0.079446836,0.0445212417,0.007050662,0.0346622693,0.0248962778,0.0077463325,-0.004879591,0.0021738338,0.004381614,0.0075588818,0.0007222737,0.0044668299,0.0001895524,0.0013550958,0.0041392424,-0.000755802,0.0044692736,-0.002131033,-0.004365943
Area_BD,Area_B,211121,1.7047480922,-0.010912261,0.0651824419,0.0331057379,0.0333661661,0.0296512519,-0.003057011,0.0030313314,-0.015491199,0.0044228082,-0.003443226,0.0109696358,0.0004293032,0.0025601929,-0.005471008,-0.00201451,-0.002725372,0.0006906049,0.0001517412,0.0019926683,-5.09844e-19,0.0412518172,0.0538604408,0.043919524,0.0057595568,0.0077435747,-0.014684055,0.007026015,0.0017435825,0.0163211721,0.0052310054,0.0063831857,-0.004055905,-0.000325264,-0.003212351,0.0033278269,0.0017435701,0.0049367351,-0.002199628,0.0013452083,9.435247e-19,0.0516464779,-0.003975535,-0.014061491,-0.024160092,-0.010305098,0.0024922765,0.0017759748,0.0042578415,-0.004660038,0.0003103341,-0.006090521,-0.000474383,-0.002107227,0.0005004855,0.0008307232,-0.002688195,-0.000474154,0.0006108214,-0.001646917,0.5403608592,-0.055200795,0.0235035535,-0.002870105,0.0109874022,0.010736338,0.0073999113,0.005704475,-0.00013708,-0.09502,-0.004496715,-8.454858e-06,-0.003569105,0.0052403539,-0.002459886,-0.000689261,0.0010505682,-0.000997385,7.0629097e-06,-9.8358e-05
Area_BD,Area_B,218630,1.7047480922,-0.001449229,0.0722622371,0.0221600924,0.0454371717,0.021538347,-0.002524589,-0.002750139,-0.012809724,0.0012395236,0.0026120571,0.0078063231,0.0007153535,0.0035711537,-0.00727459,-0.00110919,-0.001980524,0.0005082515,0.0023443029,-0.001219296,2.313712e-17,0.0493716424,0.0624949772,0.0455328048,0.0078889622,-0.001265422,-0.012764308,0.0067979183,0.0020956677,0.0188274651,0.0054764917,0.0043984088,-0.004264601,0.001688837,-0.004854735,0.0048230509,0.0035170439,0.0020452208,0.0017870666,-0.000251984,-4.17487e-17,0.0524543614,-0.006570311,-0.009830876,-0.026304974,-0.004773233,0.0061038073,0.0052409845,0.0038453397,-0.004522073,-0.002212881,-0.002777351,-0.001195297,-0.004678276,0.0034723256,-0.001400936,-0.000958609,0.000851298,0.000597435,-0.001252963,0.5541991519,-0.061572521,0.033632938,-0.007782407,0.0162686545,0.0143740592,0.0133661641,0.0026927026,-0.001749849,-0.004485912,-0.002391725,-5.7492e-05,3.07133e-05,0.0004733587,-0.00026521,0.0006115617,-0.002867432,0.0029922523,0.0002370229,-0.004155233
Area_BD,Area_B,193191,1.5040773968,-0.01353739,0.0820644558,0.0373457777,0.0525960093,0.0146035003,-0.009658639,-0.006692214,-0.012061519,0.0043405586,0.0116221243,0.0014752639,0.0015587767,-0.003747611,-0.002243988,-0.002575587,0.0045006335,-0.003178809,0.0030523332,-0.00235735,0,0.0585145677,0.107691065,0.0412906658,0.0073516842,-0.00031022,-0.021273878,0.0142980464,0.0108720527,0.0161430672,-0.0005104,0.0053366942,-0.01024142,0.0052815784,-0.000224397,0.0042911946,0.0018209881,0.0018449765,-0.000781499,0.0009374454,0,0.0430901947,-0.025701554,-0.030622949,-0.032705903,-0.013637099,0.0048006845,-0.001885639,-0.000497438,0.0005033458,-0.003510312,-0.005113558,0.004206634,-0.005526674,0.002257895,0.0007965187,-0.002301454,0.0015037594,0.000364755,-0.006545557,0.5325877939,-0.083214519,0.0284899588,-0.008315924,0.0210904711,0.0120197538,0.0093069441,0.0004103531,-0.008545523,-0.00175619,-0.002441164,-0.005651253,0.0015110546,-0.000268751,-0.004835993,0.0032381251,-0.00207527,-0.004513381,0.0033420019,-0.002421751
Area_BD,Area_B,196247,1.5040773968,-0.033166064,0.0952196048,0.0402130957,0.0473380302,0.0265846411,-0.001612871,-0.009635877,-0.013349492,0.0082413559,0.0049006231,0.0089125009,-4.7478e-05,0.0004069241,0.000867674,-0.002694375,0.0018592602,0.0025926365,-0.000883862,-0.002640502,-6.69675e-17,0.0706920633,0.093395636,0.0451490311,0.0170820941,-0.007642258,-0.023360635,0.0070786958,0.0042720102,0.0229441262,-0.003822349,0.0040029077,-0.005190175,0.0053880881,-0.006782863,0.0065344282,-0.001109706,0.0046159744,0.0006488813,0.0019756797,1.196264e-16,0.0414016066,-0.01943435,-0.036943468,-0.033243286,-0.015175996,-0.000834678,-0.003351408,0.0010978169,-0.006723917,-0.000557334,-0.001837126,-0.001876304,-0.0028975,0.0006962304,-0.003019383,0.0049306329,-0.004944885,0.0018230069,0.0030890201,0.5598054845,-0.086233896,0.0283111186,-0.01067567,0.0176426338,0.0088833866,0.0108711439,0.0052813559,-0.000659687,-0.002089832,-0.003727371,0.0027774958,-0.004408299,-0.002379865,0.0037555531,0.0002572706,0.0015520329,-0.000488932,-0.004684787,0.0031080835
Area_BD,Area_B,222167,1.7047480922,-0.00562991,0.0773247051,0.0323683281,0.0364553149,0.0251009289,-0.012759025,0.0001632837,-0.01526066,0.0070153153,0.0037781401,0.010276727,-0.004267092,0.0016116366,-0.008370367,0.0015319042,-0.001337144,0.0046044881,-0.00262767,0.0016633,-2.31799e-19,0.0564205483,0.0746696447,0.0418933278,0.0096277637,-0.005663055,-0.010347357,0.0010525562,0.0153737398,0.0094908585,0.007409307,-0.004448322,0.0007502445,-0.003504585,0.0004917428,0.0045396217,0.0027840686,0.0010974049,-0.000976344,-0.001493677,4.015994e-19,0.0280372058,-0.00974694,-0.033945167,-0.029449735,-0.00886935,0.0057544323,0.0023654008,0.0023400225,-0.006401721,0.0014911742,0.0003001723,-0.005362801,0.0037077652,-0.001070431,-0.002334618,0.0009910832,-0.000600392,-0.005965073,-5.1321e-05,0.5771901657,-0.072878119,0.0452040743,-0.006274373,0.018068045,0.0139990383,0.0072145063,0.0056115814,-0.008171865,-0.002512719,-0.002365185,0.0013751563,0.0002602335,0.0005490434,-0.004831472,-0.000892759,0.0019591818,0.0002140218,-0.003126939,0.0010811373
Area_BD,Area_B,232533,1.7047480922,-0.005577715,0.0625614992,0.0496377723,0.0305728438,0.0218693148,-0.01382042,-0.002234993,-0.01166129,0.0078418149,0.0009823279,0.009612356,-0.006952738,-8.6211e-05,-0.007213571,0.00369004,-0.002771469,0.0044269684,-0.003328975,0.0012734939,-7.77041e-17,0.050682343,0.0730418859,0.043881317,0.0058226128,-0.001913067,-0.010061966,0.006714448,0.0119387643,0.0085569712,0.0052127537,-0.005199654,0.0004176781,-0.003189196,0.0023869944,0.0030741511,0.0013301726,0.0005606587,-0.003218461,7.14841e-05,1.296979e-16,0.0343012902,-0.008294469,-0.028238251,-0.029273854,-0.010691374,0.0092177455,-0.000302523,0.003938898,-0.002075245,-0.001994291,-0.002850227,-0.0010084,-0.002279516,-0.000402111,0.0017250159,-0.004027994,-0.002146011,0.0021110158,0.0006897699,0.5991162216,-0.07166827,0.0403385597,0.0004521914,0.0110508665,0.0223879567,0.0049049793,0.0108709943,-0.005155005,-0.006477713,-0.002776332,0.0025196833,-0.004277682,0.0007513641,-0.001098608,0.001166242,0.0011615039,0.0002793597,-0.00199727,0.0018439699
Area_BD,Area_B,250109,1.7047480922,-0.049769177,0.0641294241,0.0258138614,0.0452508571,0.0183113537,-0.004553867,-0.007959797,-0.016339901,0.0041849281,-0.001738071,0.010741833,-0.003171904,0.0007918458,-0.006670442,0.0013930095,-0.004085193,0.0028628434,-0.000910207,-0.000462601,-4.47764e-19,0.0813582413,0.0868965856,0.0528484553,0.01982395,-0.002545303,-0.010824434,0.0020417545,0.0088654556,0.0110343768,0.0071872609,-0.001193975,-0.00167324,-0.002787644,0.0012984104,0.001630681,0.0035653944,-0.000293739,0.0017530991,-0.000540344,8.849021e-19,0.0315356259,-0.012454387,-0.03397181,-0.030648675,-0.011691798,0.004096573,0.0027085622,-0.00024665,-0.002556361,-0.000229879,-0.001921918,-0.000887077,-0.002444206,0.0005941047,0.0014492457,0.0014099107,0.0004102643,0.0001773306,0.0019119755,0.5060035419,-0.068351927,0.0293798702,-0.013483888,0.0186295888,0.0077306153,0.0108085955,0.0022503208,-0.005999333,-0.007848751,-0.003852017,-0.001328666,-0.003474475,0.0012818364,-0.000679249,0.0006922588,-0.001929989,0.0029217802,-0.004114925,-0.002146686
Area_BD,Area_B,250806,1.7047480922,-0.043417334,0.0628593945,0.0317912185,0.0429489534,0.0179412063,-0.002801315,-0.006336534,-0.015674904,0.005543204,-0.002684605,0.0109854688,-0.00445522,0.0006406716,-0.007047913,-4.4834e-05,-0.003730372,0.0041354697,-0.002442291,0.0011020945,-4.6737e-17,0.0723678992,0.0758918264,0.0494384722,0.0185595164,-0.000654319,-0.008932721,0.006957841,0.0072863098,0.0124831026,0.0064707767,0.0011058043,-0.002586943,-0.000407839,-0.000784066,0.0021255328,0.0025829598,0.0004836507,0.00147497,-0.001047782,9.282394e-17,0.0428039925,-0.002615231,-0.031611178,-0.032860474,-0.009756527,0.0040492005,0.0022890985,0.0024165639,-0.004204785,-0.002605508,-0.000430646,-0.001756222,-0.003236645,0.001539839,-0.00054209,0.0028392785,0.0005087972,4.10036e-05,0.0008284237,0.5035020692,-0.073685217,0.0273219969,-0.010907414,0.0136110074,0.0123319225,0.0100373295,0.0003552947,-0.002249138,-0.004837131,-0.003332277,0.0010387079,-0.004576158,0.0005896046,-0.000729358,-0.000969749,-0.001981879,0.0009998771,-0.003757253,-0.002051318
Area_BD,Area_B,179311,1.2527629685,-0.037677182,0.0700859241,0.0449845758,0.039020839,0.0208357704,-0.015425442,-0.00574343,-0.014820511,0.006804776,0.0019794874,0.0077863703,-0.002269344,3.027009e-06,-0.005293831,0.0019793909,-0.002369022,0.0003029635,-0.00099892,0.0016712568,-3.21695e-18,0.0880678818,0.0855039246,0.0532037703,0.0111464793,-0.013623823,-0.006090882,0.0003101996,0.0133126283,0.0070385415,0.0072891727,-0.006272981,0.0024406983,-0.006035493,0.0031095703,-0.001701326,0.0045011622,-0.002094785,0.0024032452,-0.00161303,5.701944e-18,0.0375806042,-0.017753117,-0.048235504,-0.031627091,-0.014463119,0.0013580524,0.0037751156,-0.00342258,-0.005947962,-0.000941254,-0.000151769,-0.000737195,-0.002850151,0.0024355765,0.0014033567,-0.001528426,0.003101528,-0.001518587,-7.2299e-05,0.5641853561,-0.088562722,0.0200482301,-0.001604262,0.0213285126,0.0143210731,0.0083736134,0.0020012066,-0.011439788,0.0028442518,-0.003709014,-0.002118446,0.0015384666,0.0009753075,-0.001592684,0.0055161357,-0.002965419,-0.001251979,-0.0002094,-0.001508446
Area_BD,Area_B,181963,1.2527629685,-0.035946751,0.0814021304,0.0405093398,0.0479513903,0.0313735331,-0.008700329,-0.003984414,-0.017986521,0.0032771439,-0.003579739,0.0121726203,-0.003430366,0.0047315828,-0.006512955,0.0032638799,-0.004083204,0.0007093766,-0.004110001,0.0032818286,-4.00861e-17,0.0670219793,0.1049899138,0.0533780069,0.0188656171,-0.007797236,-0.013641938,0.0060707692,0.0089444536,0.0091770487,0.0079328746,-0.000971731,0.0018986468,-0.005524995,0.0033421835,-0.001553696,0.001575191,-4.1536e-05,0.0025547148,0.0003438434,6.848327e-17,0.0547534137,-0.020648909,-0.044610471,-0.037008846,-0.014174537,-0.004173657,0.003465612,-0.001516642,-0.01164781,0.0033027948,-0.002043532,-0.001497638,-0.002816971,-0.000913136,0.0033093569,-1.7544e-05,7.01753e-05,0.0035115119,0.0008084666,0.5853417181,-0.09369396,0.0197227987,-0.012953685,0.0188649032,0.0190429532,0.0111536071,0.005486133,-0.009558992,0.0002217295,-0.000278383,-0.000659932,-0.003810922,0.0027277691,-0.001799321,0.0018888463,0.0007147768,-0.001227274,-0.004647806,0.0006417128
Area_BD,Area_B,248886,1.7047480922,-0.027090493,0.096150597,0.0462517023,0.0311520295,0.0069456159,-0.017810462,0.0035908619,-0.00388556,0.015590658,0.000948031,0.0024761789,-0.007942471,0.0006073547,0.0007161139,0.0042225908,0.0005587791,8.79336e-05,-0.000810653,0.0008279098,-9.73553e-19,0.084166028,0.073112144,0.03674591,-0.003068987,-0.009640545,0.0007655912,0.0166953922,0.0163766579,-0.001303154,-0.002196777,-0.007613043,0.0054354691,0.0010419065,0.0033836076,0.0013129528,-0.000276963,-0.000241723,0.0004200516,0.0013171058,1.865763e-18,0.0312107754,-0.023545254,-0.043414511,-0.022253484,0.002148956,0.0071457847,-0.002346693,-0.00403117,-0.013048779,-0.001843608,-0.005234574,-0.005022321,0.0029716507,-0.001633941,0.0036829898,0.0013981846,0.0011139154,0.0006909143,-0.003813983,0.5217986348,-0.092018789,0.0377539687,-0.000964806,0.03412793,0.0108807732,0.0067040114,-0.007609289,-0.012914869,-0.003640166,-0.000907991,0.0011082525,-0.000718826,0.0035605787,-0.000468886,0.0013098622,-0.00051256,-0.004270118,0.0015386971,0.0009782415
Area_BD,Area_B,252373,1.7047480922,-0.101779404,0.0579370376,0.0180206979,0.0514800886,0.0255704787,-0.014348005,-0.012484615,-0.024948753,-0.00055271,-0.006436765,0.0045524219,-0.002217022,0.004731267,-0.006889752,0.000151106,0.0004623039,0.0017544616,-0.002424959,-0.00012886,-1.32277e-17,0.1333351314,0.1149436822,0.0801181241,0.0325899577,0.0053557352,-0.011974959,-0.005401194,0.0055586505,0.0041675141,0.0056077172,-0.000847856,0.0077559707,-0.005378871,0.0016493417,-0.000981693,0.0010203375,-0.002451593,7.13721e-05,-0.001085135,2.328339e-17,0.0201396223,-0.020646025,-0.035471298,-0.020678857,-0.018532843,-0.014256721,-0.00010647,-0.000230199,0.0018928482,0.0151398031,0.000259711,-0.001836344,0.0047821629,-0.002385737,0.0063898885,-0.000649545,0.0003416508,0.0018089005,0.0028946655,0.568118875,-0.089378247,0.0410637312,-0.022461381,0.0005151989,-0.009497316,0.0062812128,0.004258155,-0.002647883,0.0030631343,-0.006587455,-0.00728954,-0.004079013,0.0024430121,0.0004984618,0.0012310437,-0.003739945,0.0032210441,-0.01253,-0.001516743
Area_BD,Area_B,192154,1.7047480922,0.0147387428,0.1125381412,0.0323369211,0.0244826142,0.009579047,-0.006710999,0.0087277001,0.005454492,0.0117840236,-0.003027145,0.0019762688,-0.001465845,0.0061686771,-0.00121808,0.0041191772,-0.001254308,0.0021355079,-0.001468881,0.0025068649,3.388797e-19,0.0493845159,0.0394758765,0.0156704398,-0.011331667,0.0016115721,0.0060964926,0.0141288035,0.0054595217,-0.001583749,-0.001297765,0.0011546158,0.0067980659,-0.00022664,0.0012772463,-0.001055199,-8.2487e-05,0.0003977158,0.0012802313,0.0016722264,-6.39352e-19,0.0285423664,-0.022930039,-0.031623991,-0.007522846,0.0112636049,0.0093170634,-0.006192178,-0.010880206,-0.005983393,0.0001781716,-0.003645409,-0.00093081,-0.001597344,-0.005307456,-7.8152e-05,0.0002444511,0.0011189835,-0.003096919,0.0012010755,0.5300363514,-0.092717601,0.0361959447,0.0030628559,0.0340106907,0.0092646077,-0.006743625,-0.012290474,0.0011414405,0.0079940288,-0.002128289,0.000163896,0.0028403456,-0.002592667,-0.00336851,0.0051296564,0.0008533891,-0.001583013,0.0026437232,-0.000121802
Area_BD,Area_B,198499,1.7047480922,0.0136051181,0.1017702488,0.0325935785,0.034555471,0.0079584256,-0.006706111,0.0040268627,0.0027063436,0.0124776226,0.000469574,0.0021563324,-0.004736334,0.0044947278,-0.001969373,0.005121383,-0.000522142,-0.000501913,-0.000424614,5.41584e-05,-7.48753e-17,0.0549885703,0.0414405858,0.0159337738,-0.007937096,0.0025920658,-0.003013062,0.0193111466,0.0065132043,0.0031010308,-0.002515868,-0.000458225,0.0020470254,0.0054280477,0.0011584406,0.0009279832,-0.001717182,0.0008657856,-0.000431547,0.0026357693,1.42968e-16,0.0365490282,-0.022132306,-0.026470156,-0.017508834,0.0046818133,0.0130911417,0.0027446796,-0.007229527,-0.009082747,0.003076142,-0.002940295,-0.003963392,-0.001812978,0.0004971788,-0.003509843,-0.005013458,0.0044907729,-0.001614086,-0.003095974,0.5237208204,-0.08203663,0.0316335993,0.002494964,0.028384938,0.0174438475,0.003416362,-0.009440573,-0.005596516,0.004871154,0.000749365,-0.001891465,0.0032326173,0.002268807,-0.008468385,0.0055815031,0.0012175949,0.0007128426,0.0024051635,0.0009621409
Area_BD,Area_B,211258,1.5040773968,-0.026135363,0.078056726,0.0291121637,0.0392484569,0.0290953566,-0.002793397,-0.00610046,-0.017354287,0.0038375356,-0.002277676,0.0120969582,-0.00151973,0.002578461,-0.004352734,-0.000818129,-0.002289223,0.0006614883,0.0025245938,-0.001541773,3.948506e-18,0.0533741522,0.0814226952,0.057409815,0.0105247249,0.0053478654,-0.013468406,0.002486263,0.0024578847,0.0183584476,0.0054205825,0.0042770811,-0.002977582,-0.000685783,-0.00397169,0.0035721492,-0.000940194,0.0044393068,-0.001244222,0.0035190517,-7.29817e-18,0.059860618,-0.012101959,-0.019790702,-0.022905513,-0.016681134,-0.002654871,0.003992461,0.0049960111,-0.011201453,-0.002992984,-0.004192813,4.22946e-05,-0.002354135,-0.002083249,0.0003172672,0.0003489975,0.0022437002,-0.001800133,-0.000375867,0.5410267001,-0.068263887,0.0299123803,-0.009029758,0.0131167227,0.0088222862,0.0118222836,0.0029742235,-0.004776388,-0.007816273,-0.002281515,0.0014029982,-0.00556259,-0.000946677,-0.000326514,0.001316932,-0.00532635,0.0017317728,0.0021223664,-0.003173213
Area_BD,Area_B,218854,1.5040773968,-0.021422369,0.0884241315,0.0390767318,0.0512160198,0.0279326665,-0.005779462,-0.006118687,-0.014016006,0.0085678466,0.0038413522,0.0114232005,-0.002331666,0.0021590365,-0.004461682,-0.000997483,0.0008326339,0.0004364048,0.0019333079,0.0007057661,-7.6536e-17,0.0238685527,0.08133715,0.0434083536,0.0009328173,0.0014411381,-0.016122974,0.0105005423,0.0065669896,0.0145484785,0.0004066116,0.0022148965,-0.006902992,0.0031966813,-0.002293017,0.0042100579,-0.000506137,0.0031213425,-0.002294898,0.0009508468,1.370207e-16,0.068549159,-0.013592398,-0.018370315,-0.026007847,-0.01372825,0.0017189048,0.0032661527,0.0022133678,-0.01044579,-0.004529072,-0.003712156,0.0033061408,-0.005904301,-0.000318224,0.0026493049,-0.002359254,-0.003269656,0.0050194902,-0.005213852,0.558572123,-0.077128636,0.0212681675,-0.00618055,0.0175718174,0.0130564251,0.0104391731,0.0032033066,-0.00543288,-0.005805325,0.0075980825,1.53954e-05,-0.00292061,0.0045461629,-0.003499995,0.0014519372,0.0016725275,-0.003473664,0.0008189716,0.0016956732
Area_BD,Area_B,195081,1.7047480922,-0.016868081,0.0964628003,0.0447772169,0.0643255229,0.0181347844,-0.01761729,-0.008378085,-0.009167617,0.0071040683,0.0126446292,3.30452e-05,-0.003120413,-0.001436884,-0.001081757,-0.003362128,0.0045621271,-0.004558881,0.0033423912,-0.001063794,6.659869e-19,0.0631455681,0.1142465087,0.0398788559,-0.001048117,-0.001886004,-0.018788174,0.0283733555,0.0074950449,0.018518174,-0.006553556,0.0068453392,-0.012436439,0.0092298424,-0.000792772,0.0027646356,0.0012112779,0.0015371835,-9.3404e-05,0.0024787314,-1.22842e-18,0.0543559225,-0.016781957,-0.037239933,-0.036337616,-0.006706652,0.0107875633,-0.002316185,-0.004306337,-0.002069187,-0.00117834,-0.00703189,0.0036156772,-0.008151258,0.0033916484,-0.000359303,-0.001257333,0.0060179449,-0.003397557,-0.004181547,0.5421471433,-0.068750696,0.024850275,-0.013288314,0.0301417963,0.021119558,0.0035249398,0.0021256599,-0.012600391,-0.002551129,0.0051019857,-0.012000486,0.0001628764,0.0061001262,-0.008386486,0.0016314468,0.0013306462,-0.00683585,0.0030197647,-0.001482022
Area_BD,Area_B,201011,1.7047480922,-0.017501614,0.1076617242,0.0670595444,0.068442311,0.014389617,-0.00363913,-0.0057872,0.0095587261,0.006776991,0.0245925866,-0.010679452,0.0078732715,-0.008087489,0.0039761784,-0.000531838,0.0025153737,5.19268e-05,0.0037351224,0.0011608454,-8.19972e-17,-0.007934438,0.0996015918,0.0084218877,-0.015824218,-0.015091634,-0.026751693,0.0209275065,0.0076994962,0.0122656826,-0.006112437,-0.00174994,-0.009443515,0.0079460252,-0.002397967,-0.00074698,0.0053481797,-0.005307194,0.0039006121,-0.004084329,1.458655e-16,0.0792530019,-0.026054656,-0.031357097,-0.035090624,-0.007883465,0.0180851011,-0.003417315,-0.007756291,-0.003648132,-0.007123874,-0.000724413,0.0005044239,-0.007399749,0.0093004058,-0.004303327,-0.003129144,0.0057700632,-0.007766092,-0.001219824,0.5621423429,-0.072947581,0.0248815831,-0.001187157,0.0345315315,0.0288349038,0.0074994619,0.002505571,-0.00498291,0.0050093242,0.0094762167,-0.011980916,0.0151764006,-0.001622899,-0.003321534,0.0032711035,0.0015797688,-0.001225309,-0.001778308,-9.7485e-05
